marchioness  n.侯爵夫人,侯爵未亡人,女侯爵
maroon   v.使(人)处于孤独无助之境
maternity    n.母性,母道,妇产科医院
mathematician    n.数学家
meanness     n.卑贱;卑劣
medalion     n.大奖章,圆形浮雕,圆形装饰
medulary     a.骨髓的,髓质的,延髓的
mercurial    adj.善变的，活泼的
meritorious  adj.有价值的，值得称赞的
metabolism   n.新陈代谢
metaphysical     a.形而上学的,纯粹哲学的,抽 象的
middling     a.中等的,普通的,平凡的
midriff  n.膈,中腹部
millennium   n.(复数millennia)一千年，千年 期
minaret  n.叫拜楼(伊斯兰教寺院的尖塔)
minimize     vt.使减到最小
ministerial  a.部长的,内阁的,执政的
miscarry     vi.失败,被误送,流产
misguide     vt.误导
misrule  vt.施暴政
mobile   a.运动的;流动的
mobility     n.流动性
modernize    vi.现代化,近代化
momentum     n.推进力，势头
motif    n.(作品)主题，主旨
movie    n.电影;电影院
multiplicity     n.多数,重复,多样
mundane  adj.现世的，世俗的
murky    adj.黑暗的，朦胧的
musketry     n.步枪,步兵部队,步枪射击术
mussel   n.贻贝,蚌类
mutability   n.易变性,性情不定
mythological     a.神话的
nape     n.项,颈背
nausea   n.作呕，恶心
nemesis  n.报应，天罚
nightshade   n.龙葵属植物
nitric   a.氮的,含氮的,硝石的
nobly    ad.华丽地,高洁地,豪爽地
nodule   n.小节,小瘤,小结节
nomenclature     n.术语，命名系统
nostrum  n.秘方药，万灵丹
nursling     n.婴儿,幼儿,养子
nutriment    n.营养物,食物,营养素
oaten    a.燕麦的,麦杆制的
objectionable    adj.令人厌恶的
oblong   n.长方形,椭圆形
obloquy  n.大骂，斥责，坏名声
obsequies    n.葬礼
obsesion     n.入迷，固执的念头
octave   n.『音乐』第八音;第八度音程
octavo   n.八开纸,八开本
octopus  n.章鱼
oculist  n.眼科医生
oddity   n.奇异,奇妙,奇特
odoriferous  adj.有香味的，芳香的
onerous  adj.繁重的、麻烦的
onslaught    n.猛攻，猛袭
opprobrious  adj.辱骂的，恶名声的
ordination   n.授任圣职
orthography  n.正确拼字,拼字,正字法
oscilate     v.摆动，犹豫
oust     vt.驱逐
overarch     vt.在...上做拱
ovum     n.卵,卵子,卵形装饰
paganism     n.异教(信仰)
palatine     a.巴拉汀伯爵的,在领地内行使王权的,
micrometer   n.测微计
palliate     v.减轻(痛苦)，掩饰(罪行)
pap  n.奶头,软食,半流质食物
parabola     n.抛物线
paradoxical  a.似非而是的,矛盾的,诡论 的
parishioner  (C)教区的居民
parochial    adj.教区的，思想狭隘的
parsimony    n.过度节俭,吝啬
participle   n.分词
patriarchal  a.族长的;家长的
patrimonial  a.祖传的
pedantic     a.卖弄学问的,炫学者,假装学者的
pedantry     n.迂腐
pellucid     adj.清晰的，清澈的
penitentiary     n.监狱，感化院
Pentecost    n.『犹太教』五旬节
percolate    v.过滤出，渗透
perforce     ad.必然地
perpetuity   n.永恒，永久
personify    vt.看做人,赋与人性,使人格化
pertinacious     adj.顽固的
pessimism    n.悲观,悲观主义
pester   v.纠缠，强求
pestilential     a.有害的;引起瘟疫的
pestle   n.杵，乳钵槌
petulance    n.发脾气,生气,易怒,暴躁,性急
petulant     adj.性急的，暴躁的
phantasm     n.幻像,幻影,幽灵
pinafore     n.围巾,围裙,围涎
pinnate  adj.『植物』<叶子>羽状的
pitchfork    (C) (叉干草用的)长柄叉,(耙肥料的)
pittance     n.微薄的收入，少量
plausibility     n.似有道理,善装门面,善辩
pleasurable  a.快乐的,愉快的,心情舒畅的
plenitude    n.完全，大量
poetess  n.女诗人
polygamy     n.一夫多妻制，多配偶制
polyp    n.水螅,鼻肉,鼻息肉
pontiff  n.罗马教皇,主教,祭司长
porphyry     n.斑岩
portraiture  n.肖像画家,肖像画,人物描写
posthumous   adj.死后的，遗腹的
poultice     n.糊药
preceptor    n.教师
preconceive  vt.预想
predatory    a.掠夺的,进行掠夺的,捕食生物的
predestination   n.预定;命运
predilection     n.偏好
predisposition   n.倾向，癖性
predominance     n.主导地位;显著
premeditate  vt.vi.预谋,预先考虑
presbyter    n.发起人,牧师,长老
prescience   n.预知,先见
pretender    n.冒牌者,要求者,要求王位者
preternatural    adj.异常的，超自然的
priestess    n.尼,尼姑,女祭司
pristine     adj.太古的，纯洁的，新鲜的
proconsul    n.地方总督,殖民地总督
profanation  n.亵渎神圣,冒犯;滥用 (misuse)
profanity    n.不敬，渎神
profiteer    n.奸商，牟取暴利者
profitles    a.无利益的,无益的,浪费的
prognostication  n.预知,预言,预测
propitiate   v.讨好，抚慰
proscription     n.剥夺人权,处罚的宣告, 放逐
protuberance     n.节疤，突出，凸出
proverbial   a.谚语的,谚语式的,闻名的
provident    adj.深谋远虑的，节俭的
psychic  adj.精神的，心灵的
puberty  n.青春期，春情发动期
pulsation    n.脉博,悸动,震动
puncture     n.刺孔，穿孔v.刺穿，刺破
purblind     adj.愚钝的，视力不佳的
purloin  v.偷窃
purvey   v.(大量)供给，供应
quarterly    a.季度的 ad.季度地
quartermaster    n.军需官
quarto   n.四开,四开大的书本
quicksilver  n.水银,汞
ramp    v.诈骗，索高价
rancour  n.敌意,深仇
rancor   n.深仇，怨恨
ratchet  n.棘轮(亦作ratchet)
readjust     vt.重新调整,再调整
reassemble   vt.重新召集
rebate   n.折扣，回扣
recant   v.改变，放弃(以前的信仰)
recapitulate     v.扼要重述
recurent     a.再发生的,定期重复的,循环的
redoubtable  adj.可敬畏的
redound  v.提高，增加
refit    vt.vi.n.整修,改装
reflux   n.逆流,退潮
reinstate    v.恢复(原职)
rekindle     v.重新点燃
remis    adj.疏忽的，不留心的
rental   n.租费
renunciation     n.放弃，抛弃
repartee     n.机灵的回答
replacement  n.归还;取代;置换
repository   n.贮藏室，仓库
repulsive    adj.令人厌恶的，驱逐的
requital     n.酬劳，报答.
residential  a.住宅的,与居住有关的
resultant    a.作为结果而发生的
retaliation  n.报复,报仇
reticence    n.无言,沉默,谨慎
retrograde   adj.后退的，v.倒退
reverential  a.虔诚的,表示尊敬的,充满崇 敬心的
revulsion    n.收回，抽回
rheum    n.发炎性分泌物,鼻粘膜炎,感冒,
rheumatic    a.风湿症的,患风湿症的,引起风湿 症的
ribald   adj.下流的，粗鄙的
roughen  vt.vi.(使)变粗糙
royalist     n.保皇党员,君主支持者,顽固分子
rubric   n.红字,红色印刷,题目
sacerdotal   a.僧侣的,祭司的,祭司制度的
salubrious   adj.有益健康的
salvage v.(从灾难中)抢救，海上救助
sanguinary   adj.有血的，血腥的
sanitarium   n.疗养院,疗养所,静养地
sapless  adj.没有无气的
satiety  n.饱足，满足
satirical    adj.讽剌的，爱挖苦的
satrap   n.太守,总督,暴吏
savagery     n.野性,原始状态,野蛮人
scepticism   n.怀疑论,怀疑主义
skepticism   n.怀疑态度
scoffer  n.嘲笑者
sectary  n.属于某宗派的人,非教会派的新教徒
seditious    adj.煽动性的
sedulous     adj.聚精会神的、勤勉的
selective    a.有选择性的
senatorial   a.参议院的,参议员的
sensuality   n.淫荡、好色
seraglio     (C) (回教国家的)后宫,土耳其皇 宫
seraphic     adj.如天使般的，美丽的
serenity     n.宁静,沉着,晴朗
servility    n.奴态,卑屈
sheller  n.剥壳者,脱壳机
shiftless    adj.没有决断力的，偷懒的
shimmer  v.闪烁，微微发亮
short-lived  a.短命的,短暂的,无常的
short-sighted    n.眼光浅
showy    adj.鲜艳的，显眼的
shunt    v.使(火车)转到另一轨道，转移方向
signalize    vt.使著名,使显著,使显眼
silica   n.硅石
silicate     n.硅酸盐
simpleton    n.笨蛋,傻子
sinless  a.无罪的,清白的
sinus    n.窦,静脉窦,湾,下陷或凹下去的地方
sirrah   n.小子
skater   n.溜冰者
sleepless    a.不睡眠的,睡不着的,不休息的
slogan   n.标语，口号
smirk    v.假笑，得意地笑
snaky    adj.似蛇的，弯曲的，阴险的
snub     v.冷落，不理睬
solidity     n.固体性,坚硬,体积,稳健,坚固
solstice     n.至,至日,至点
sophist  n.诡辩学者,诡辨家,学者
sophistication   n.精密;复杂;尖端
sophistry    n.诡辩
sorrel   a.栗色的,栗色毛的
sottish  a.酗酒的,愚蠢的
spinner  n.微调控制项
spontaneity  n.自然，自发
squable  n.争吵，口角
squalid  adj.污秽的，肮脏的
stamina  n.体力，耐力
statistical  a.统计的，统计学的
stepfather   (C)继父,后父
stereotyped  adj.铅版的
stipend  n.薪水，薪俸，养老金
stradle  v.叉开腿，伸展
streamlet    n.小溪,细流
striker  n.打击者,罢工者
Stygian  adj.冥河 (Styx)的
subjugate    v.征服，镇压
sublimate    v.(使)升华，净化
subordination    n.放置在下级,使隶属, 看不起
subterfuge   n.诡计，托辞
succulent    adj.多汁的，多水份的
suds     n.肥皂水,泡沫
supine   adj.仰卧的，懒散的
sward    n.草地,草皮
swindle  v.诈骗，骗取
swinish  a.猪的,猪一般的,卑鄙的
swish    n.嗖嗖声
sycophant    n.马屁精
talkative    a.喜欢说话的,饶舌的,多嘴的
tambourine   n.铃鼓，手鼓
tannin   n.单宁酸
tentative    adj.试探性的，尝试性的
thermal  a.热的;温泉的
throe    n.剧痛,阵痛
thud     n.砰击声,重击
titter   n.嗤笑,偷笑
titular  adj.有名无实的，名义上的
tonsil   n.扁桃腺
touchstone   n.试金石,标准
tram     n.(有轨)电车
trammel v.束缚，妨碍，鱼网
transmigration   n.轮回
transmute    v.变化，变作
trifler  (C)轻薄者;戏谑者
truism   n.自明之理，真理
tumultuary   adj.喧嚣的;骚动的
tutelar  a.保护的,监护的,保护人的
tyranize     vi.施行虐政,压制,欺压
ugliness     n.丑陋
unaccountable    a.无法解释的,无责任的
unbeliever   n.不相信者,不信仰者,异教徒
unbind   vt.解,解开,解放
unchain  vt.解除,释放,解放
unchristian  adj.非基督教徒的;反基 督精神的;
unconditional    a.无条件的,无限制的,绝 对的
unconsciousness  n.无意识,意识不清,人 事不省
unction  n.注油,涂油式,津津有味,虚情假意,
unearth  v.挖出，发现
unexampled   adj.空前的，无前
unfetered    adj.无忧无虑的
unforeseen   a.无法预料的
ungainly     adj.笨拙的，不雅的
unmask   vi.脱去假面具
unmeasured   a.不可测的,无法测定的,没有限 度的
unquenchable     adj.不能消除的,无法抑 制的
unquestioned     adj.不成问题的,毫无疑问 的
unregarded   a.不受注意的,不被关心的,被疏 忽掉的
unreserved   a.不客气的,不隐瞒的,坦白的
unsheathe    vt.抽出鞘,拔出
upheave  vt.vi.举起,推上去使上升,隆起
upkeep   n.维持,维修费
up-to-date   a.直到最近的，现代的
usurer   n.高利贷者
vaccine  n.牛痘苗，疫苗
varlet   n.恶棍
venal    adj.唯利是图的，贪脏枉法的
venturesome  a.好冒险的;大胆的
veracity     n.真实性，诚实
vermilion    n.朱红,朱砂,朱红色
veterinary   adj.兽医的
vexatious    a.叫人发急的,为难的,着急的,
Viking   n.维京人
vindication  n.洗冤，证实
violinist    n.小提琴演奏者,小提琴家
virulent     adj.剧毒的，恶毒的
vitiate  v.削弱，损害
vivify   vt.给与生气,使生动,使活跃
vocational   a.职业的
volubility   n.健谈，流畅
vortex   n.漩涡，漩风
waltz    n.华尔兹舞,圆舞曲
watercourse  n.水路
ween     vt.想,以为
whorl    n.轮生体,螺纹,螺旋一环,涡
witchery     n.巫术,魅力
wold     n.荒原，山地
womanly  adj. (很)有女人味的;女子气质的,像女
yeomanry     n.小地主们
abbreviate   vt.缩写,使...简略,缩短
abortion     n.流产,堕胎,失败,夭折
abscess  n.脓疮,溃疡
abstruse     adj.难懂的，深奥的
abusive  a.辱骂的,滥用的,陋习的
acceptation  n.公认的意义,词义
acquittal    n.宣告无罪，开释
acumen   n.敏锐，明智
acuteness    n.锐利,敏锐,剧烈
addict   vt.使沉溺,使上瘾
adduce   v.给予(理由)，举出
adept    adj.老练的，精通的
adulteration     n.掺杂,掺假的东西,冒充货
adulterer    n.奸夫
advert   vi.注意,留意,言及
aegis    n.保护，庇护
aeon     n.永世,无数的年代
eon  n.永世,无数的年代
aerie    n.鹰巢,高处的房子,高处的城堡
aery     n.高巢,高处房子,高处的城堡
eyry     n.鹰巢,高处的房子,高处的城堡
aeronaut     n.气球驾驶员
affability   n.和蔼,殷勤,亲切
affluence    n.富裕,富足,流入
affluent     a.丰富的,富裕的
affray   n.吵架,骚扰,滋事
afterthought     n.事后才有的想法,追悔,再思
aggression   n.进攻,侵略
aglow    a.发红的,通红的
alchemy  n.炼金术
alexandrine  n.亚历山大诗行,这种形式的 诗
alias    n.化名，别名
alibi    n.不在场证明辩解,托辞
alienation   n.疏远,离间,割让
alliteration     n.头韵
amaranth     n.不凋花,苋属植物,紫红色
amatory  a.恋爱的,情人的
amphibious   a.水陆两栖,两用的,陆海空军协 同作战的
anaemia  n.贫血,贫血症
anarch   n.无政府主义者
anatomical   a.解剖的,解剖学上的,构造上 的
anatomize    vt.解剖,仔细分析
animadversion    n.批评,非难
anise    n.大茴香
annuity  n.年金,养老金,年金领受权
annum    n. 年,岁
anomalous    adj.反常的，不规则的
antagonistic     a.反对的,敌对的
antechamber  n.前堂,前厅,接待室
anteroom     n.接待室,前房,休息室
antipodes    n.相对极
antiquary    n.古物研究者,收集古物者,古董 商人
apathetic    adj.冷漠的，无动于衷的
aphorism     n.格言
apologetic   adj.道歉的，歉意的
apologist    n.辩护者,辩证者,护教论者
appanage     n.附属物，封地，世袭财产
apanage  n.属地
appelate     a.控诉的,上诉的
appurtenance     n.附属物,附件
aquiline     adj.鹰的，似鹰的.
archaeological   a.考古学的,考古学上的
archiepiscopal   adj.archbishop(之职位)的
argent   n.银
argosy   n.大商船
armful   n.一抱之量
arrowy   a.矢的,矢状的,矢般迅速的
ashen    a.灰色的,苍白的
asseveration     n.断言,誓言
astringent   adj.止血的，收缩的n.收缩剂， 止血剂
attainable   a.可到达的,可得到的
attainder    n.剥夺公民权
augmentation     n.增加
autocracy    n.独裁政体
avoirdupois  n.常衡,体重,重量
awry     adj.扭曲的，走样的.
axiom    n.公理，定理
bakery   n.面包店
baldric  n.佩饰,肩带
ballroom     n.大舞厅
balsam   n.香油,产香油的树,香膏
baptismal    a.洗礼的
barrage  n.火力网，弹幕
basilisk     n.蛇怪
battle-axe   n.战斧
battle-ax    n.战斧
beatitude    n.至福，十分幸福
beetling     a.突出的
begirt   v.begird的过去式.过去分词
begrime  vt.弄脏
benevolent   adj.慈善的，好意的
benignity    n.温和，仁慈
besprent     a.撒满的
bigness  n.大,伟大,重大
bitch    n.母狗,母狼,母狐
blackamoor   n.黑人,皮肤黑的人
blackguard   n.无赖,流氓
blunderbuss  n.老式的大口径短炮,蠢材
blurt    vt.冲口说出,突然说出
boatswain    n.水手长
bodkin   n.大眼粗针,锥子
bole     n.树干
bowman   n.弓射手,持弓的兵,船首的划手
boycott  vt.&n.联合抵制
breviary     n.每日祈祷书,摘要
brig     n.旅,队,组
brilliancy   n.卓越,光辉
brisket  n.胸部,胸肉
bruit    vt.散播
brusque  adj.唐突的，鲁莽的
buckskin     n.鹿皮
buffonery    n.打诨,滑稽
bugbear  n.(传说会吃掉坏孩子的)鬼怪
burgomaster  n.市长
by-product   n.副产品
cajole   v.(以甜言蜜语)哄骗
calculator   n.计算器，计算者
calibre  n.(枪等)口径，(人或事)品质，才 能
caliber  n.口径,才干,器量
calk     vt.填..以防漏,使不漏水,装尖铁,
calumniate   v.诽谤，中伤
cameo    n.刻有浮雕的宝石或贝壳
camouflage  v.掩饰，伪装
canny    a.精明的,谨慎的
canonize     vt.封...死者为圣徒,使加入圣徒 之列,
canten   n.小卖部;临时餐室
canticle     n.圣歌,颂歌,小歌曲
capitation   n.人头税，丁税
captious     adj.吹毛求疵的
careworn     a.疲倦的,饱经忧患的
castaway     n.被抛弃的人,坐船遇难者,漂流者
castellate   n.城主之阶级、职位或辖区
cataclysm    n.剧变，灾难(常指大洪水或地 震)
catacomb     n.地下墓穴,茔窟
caulk    v.填塞(隙缝)使不渗水
calk     vt.填..以防漏,使不漏水,装尖铁,
censorious   adj.吹毛求疵的，苛求的
centennial   n.百年纪念
centipede    n.蜈蚣
cerebral     adj.大脑的，深思的
chancel  n.高坛
changeling   n.调换儿,矮小丑陋的小孩,低能 儿
chary    adj.小心的，审慎的
chatelaine   n.腰带,大别墅的女主人,女城主
checkered    adj.方格花样的;有各种颜色的
chimera  n.神话怪物，梦幻
chimaera     n.神话怪物，梦幻
chimerical   adj.荒诞不经的，梦幻的
chirrup  n.吱喳声
chorister    n.唱诗班歌手,唱诗队指挥
chronological    a.按年月顺序的
chrysanthemum    n.菊，菊花
churchwarden     n.教会委员,陶制的长烟斗
cincture     n.围绕物,带,边轮
circulatory  a.循环的
civilian     n.平民 a.平民的
classroom    n.教室
cleavage     n.裂缝，分裂
climber  n.登山者
clothier     n.呢绒商,衣商
coalesce     v.联合，合并，结合
cobalt   n.钴,钴类颜料,由钴制的深蓝色
cockatrice   n. 鸡头蛇身怪兽
coercion     n.强迫,威压,高压政治
coexist  vi.共存
cohesion     n.内聚力
collocation  n.排列,安排,布置
commensurate     adj.同样大小的，相称的
commingle    vt.vi.混合
communal     a.公有的
communism    n.共产主义
complaisance     n.迁就，奉承
comport  v.举止，行为
compost  n.混合物,堆肥
concomitant  adj.伴随而来的
concordance  n.调和,一致,用语索引
condiment    n.调味品，佐料
condolence   n.吊唁，哀悼
confessional     a.自白的,忏悔的
conformable  a.适合的,一致的,调和的
confutation  n.驳倒,驳住
connubial    a.结婚的,夫妇的,配偶的
conservatism     n.保守主义
constrictive     a.紧缩的,束紧的,压缩性的
constructive     a.建设性的,构造上的,作图 的
contraband   n.走私，非法运输
contradictory    a.反驳的,反对的,抗辩的
controversial    a.有争论的
controvert   v.反驳，驳斥
contumacious     adj.违抗的，不服从的
corolary     n.系,推论,必然的结果
coronal  n.冠,花冠,冠状物
corpulent    adj.肥胖的
correlate    n.互相关联的事物
corroboration    n.证实，支持，证据
corselet     n.盔甲,胸衣
corslet  n.盔甲,胸衣
cortical     a.外皮的
counterpane  n.床单,床罩
cozenage     n.欺骗,瞒骗,哄骗
crawfish     n.『动物』 (淡水的)小龙虾
cresset  n.灯号,标灯,油盏
critique     n.批评,批评法,评论
croft    n.(住宅附近的)小农场
crone    n.干瘪老太婆,老母羊
crosier  n.权杖
crucial  a.至关重要的
cumulative   a.累积的
cupola   n.圆屋顶,圆顶篷,圆顶的塔
curfew   n.晚钟,打晚钟时刻,晚钟,宵禁
cursory  adj.粗略的，草率的
curtsy   n.屈膝礼
cutthroat    n.凶手,谋杀者
dalliance    n.戏弄，玩弄
daw  n.穴鸟
debility     n.衰弱，虚弱
decadence    n.衰落，颓废
decanter     n. 有塞子的玻璃瓶
decimate     v.毁掉大部分，大量杀死
decorous     adj.符合礼节的，相称的
decrepitude  n.衰老、破旧
defilement   n.弄脏,污秽,污辱
defunct  adj.死亡的，过时的
degeneration     n.退化,恶化,堕落
demerit  n.缺点,短处,过失
demolition   n.破坏，拆除
demoniac     a.着魔的,恶魔的
demoralization   n.道德颓废,堕落,士 气沮丧
commonalty   n.平民,大众,民众团体
denude   v.脱去，剥蚀，剥夺
deplete  v.倒空，耗尽
depopulation     n.人口减少
derogate     v.贬低，诽谤
desecrate    v.玷辱，亵渎
deserter     n.背弃者,脱党者,逃亡者
devoir   n.本分,义务,敬意
diagnose     vt.诊断(疾病)
digit    n.数字,位数,指头
dilatory     adj.慢吞吞的，磨蹭的
disaprobation    n.不答应,不赞成,非 难
disaray  n.混乱，漫无秩序
disavow  vt.否认,否定,抵赖
disbelieve   vt.vi.不信,怀疑
discoloration    n.变色,褪色
discountenance   vt.使丢脸,使蒙羞,使 慌张
discouragement   n.失望;气馁
discursive   adj.散漫的，无层次的
disembody    vt.使由肉体脱离
disjoin  vt.vi.(使)分开,(使)分离
dismember    vt.割断手足,支解,分割
disproportionate     a.不成比例
disquisition     n.长篇演讲，专题论文
disrelish    n.不喜爱，厌恶
dissimilar   a.不同的,相异的
dissonance   n.不和谐(的音调)
distich  n.对句,对联
distiller    n.蒸馏酒制造业者
distressful  a.使苦恼的,苦难重重的,不幸的
distrustful  a.不信用的,怀疑的,可疑的
disunite     vt.使分离,不和
docility     n.顺从,温顺
doggerel     n.歪诗，打油诗
donate   vt.vi.捐赠
drivel   vi.淌口水,说傻话
dromedary    n.单峰骆驼
ductile  adj.易拉长的，易变形的，可塑的
educe    vt.引出,唤起,使显出
effervescence    n.冒泡,沸腾,活泼
egregious    adj.(缺点等)过份的，惊人的
elucidate    v.阐明 说明
elucidation  n.说明,阐明
embargo  n.禁运令，封港令
emblematic   adj.作为象征的
embosom  vt.围绕,环绕,珍爱
embroil  v.牵连，卷入纠纷
empiric  n.经验主义者,江湖医生
empyreal     adj.天空的(empyrealheights天 空高处)
encore   n.再演唱的要求,经要求而再唱
encrust  vt.包外壳,镶嵌
encumbrance  n.妨碍物，累赘
engineering  n.工程，工程学
enginery     n.机器,机械类,兵器
enkindle     v.煽动，点燃(感情怒3气等)
ennui    n.倦怠,厌倦
ensanguine   vt.满身染血,血染,使成血红色
entomology   n.昆虫学
enunciate    v.发音，(清楚地)表达
enwrap   vt.围绕,包围
ephemeral    adj.朝生暮死的，生命短暂的
equanimity   n.镇定，沉着
equivocate   v.模棱两可地说，支吾其词
Eucharist    n.圣餐
evoke    v.引起，唤起
evolutionary     adj.进化论的
excitable    a.易兴奋的,易怒的
excursive    a.游览的,离题的,散漫的
execrable    adj. 极坏的
execrate     v.憎恶，咒骂
exorbitant   adj.过份的，过度的
expediency   n.方便，权宜之计
expletive    adj.仅作补充性的;附加的
extempore    a.即席的,当场的
extradition  n.引渡逃犯,将亡命者送还本 国
extremist    n.极端 [偏激]主义者,走极端者
fabrication  n.制作，构成;捏造
falchion     n.刀,剑
falsify  v.窜改，说谎
farmstead    n.农场及其建筑物
fauna    n.动物区系
feeblenes    n.弱,微弱
feint   v.佯攻，佯击
felloe   n.(车轮外围之)轮圈;轮网
fennel   n.茴香
filbert  n.榛树,榛子
flaccid  adj.松驰的，软弱的
flamingo     n.红鹤,火鹤
floral   a.花似的,花的,植物的
florin   n.一种货币
fluke    n.侥幸，偶然的机会
fluster  v.使困惑，慌乱
fondle   v.抚弄，抚摸
foreknow     vt.预知,预见
forsoth  ad.实在,的确,真的
forwardness  n.大胆，鲁莽
freewill     a.自由意志的,任意的,自愿的
freshet  n.(流入海中的淡水)河流
fritter  vt.浪费,细切,剁碎
fudge    n.梦话,胡话,纸中另版插印记事
fumigate     v.以烟熏消毒
fungous  a.草的,草似的,海绵状的
fustian  n.空洞的话，无意义的高调
gala     n.祭日,节日,祝贺
gaud     n.俗丽,俗丽的装饰,俗丽的仪式
genie    n.妖怪
geologist    n.地质学家
geometrical  a.几何学的
gimlet   n.螺丝锥
glucose  n.葡萄糖
glutinous    adj.粘的，胶状的
goatskin     n.山羊皮
gondolier    n.操 gondola的船夫
gorse    n.金雀花
gouge    n.半圆凿，v.挖出，敲竹杠
enrapture    v.使狂喜，使高兴
grandparent  n.祖父或祖母,祖父母
greed    n.贪心，贪婪
greeness     n.绿色,新鲜,未熟
grog     n.掺水烈酒
gunwale  n.『航海』舷缘,舷侧上缘
halcyon  adj.平静的，愉快的
haughtiness  n.傲慢
hawser   n.粗绳，大钢索
heady    a.顽固的,任性的,性急的,猛烈的
hecatomb     n.大屠杀，百牛大祭
hellebore    n.『植物』菟葵
hempen   a.大麻制的,大麻的
henchman     n.亲信，心腹
hereof   ad.于此,关于此点
hewer    n.砍伐者,煤矿工
highwayman   n.路劫,拦路强盗
hoarfrost    n.霜,白霜
hollyhock    n.蜀葵
hostel   n.宿舍,旅店
hothouse     n.温室,温床,干燥室
humanize     vt.赋予人性,教化,使通人情
huntress     n.女猎师
hurly-burly  n.喧闹，骚动
hussar   n.轻骑兵
hutch    n.箱,厨,笼,小屋
huzza    int.万岁!好啊!
hyena    n.土狼，鬣狗
idealize     vt.使理想化
idolatrous   adj.偶像崇拜的
idolize  vt.偶像化,极端崇拜,醉心于
illiberal    adj.气量狭窄的，吝啬的
illusive     a.幻影的,错觉的,迷惑人的
imbrue   vt.涂,弄脏,染
immune   adj.免疫的，免除的
impasable    a.不能通行的,无路可通的
impenitent   adj.不悔悟的
imposture    n.冒名顶替，欺骗
improvident  adj.不顾将来的，不节俭的
imprudent    a.轻率的,鲁莽的
inaccurate   a.不精密的，不准确的
inactivity   n.迟钝
inadmissible     a.不可许可的,难承认的
inalienable  adj.不可剥夺的
inattention  n.不注意,粗心,疏忽
inborn   adj.天生的，天赋的
incendiary   adj.放火的，纵火的
incipient    adj.初期的，刚出现的
incitement   n.刺激,鼓舞,煽动
inclemency   n.险恶,严酷
inclement    adj.(天气)严酷的，严厉的
inconceivable    adj.难以想象的，不可能 的
incorporation    n.结合,编入,团体组织
incubus  n.恶梦，负担
indebtedness     n.受恩;负债
indecisive   a.非决定性的,犹豫不决的,不明确的
indefeasible     a.难使无效的,不能废弃的
indisputable     a.无争论之余地的,明白的
indubitable  adj.不容置疑的
inextinguishable     a.不能消灭的,压不 住的
infinitesimal    adj.极微小的
infraction   n.违法
infrequent   a.稀少的,珍贵的,罕见的
ingot    n.锭,铸块
inhumanity   n.不人道,残暴
innuendo     n.含沙射影，暗讽
inquest  n.审讯,讯问,验尸
insecure     a.不安全的,不牢靠的,不坚固的,
insolvent    adj.无钱还债的
insular  adj.岛屿的，心胸狭窄的
insurmountable   a.不能克服的,不能超越的
integrate    vt.使结合，使并入
intensive    a.加强的;精耕细作的
intentional  a.故意的，有意识的
interchangeable  adj.可互换的
interfuse    vt.vi.(使)混入,(使)混合
interloper   n.(非法)闯入者
intermarriage    n.通婚,异族结婚,近亲结婚
intermixture     n.混合,混合物
interegnum   n.无王时期，
interogate   v.审问，审讯
intrepidity  n.无畏
intricacy    n.错综复杂
inveigle     v.诱骗，诱使
inversion    n.倒转,否定,倒置
inwrought    a.织入的,刺绣的,嵌入的
irreproachable   adj.不可指责的，无过失 的
irritability     n.易怒,过敏性,兴奋性
jaguar   n.美洲虎
jiffy    n.亦作jiff.『俗』顷刻;瞬间;刹那
jocular  a.诙谐的
jocularity   n.滑稽,诙谐
joyance  n.喜悦
judiciary    a.司法的,法院的,法官的
juxtaposition    n.并排
khan     n.可汗,商队的宿店
kith     n.朋友,熟人
knapsack     n.背包
knavery  n.恶棍的行为,欺诈,恶行
knavish  adj.(像)恶棍的,无赖的,狡诈的
lacerate     v.撕裂，伤害
lackey   n.卑躬屈膝者，走卒
laconic  adj.(用字)简洁的
lambent  a.轻轻摇曳的,柔和而光亮的,轻妙的
lampon   n.讽刺文章v.讽刺
larceny  n.盗窃
larval   a.幼虫的,幼虫状态的
laudanum     n.鸦片酊
laver    n.水盆,紫菜类
laxity   n.松弛，放纵
laziness     n.怠惰,无精打采
meteorological
midge    n.蚊,侏儒
midland  n.[常 the
milestone    n.里程碑,里程石,一里程标
militate     vi.产生作用或影响
milkman  n.牛奶商,送牛奶的人,挤奶的男人
milliner     n.女帽制造及贩卖商
ministrant   a.服务的,服侍的,辅助的
mirage   n.幻影，海市蜃楼
misadventure     n.运气不佳的遭遇
misaplied    adj.误用的;乱用的;滥用的
miscall  vt.叫错..的名字,误称
mislike  vt.嫌,厌恶
misnomer     n.用词不当
missal   n.弥撒用书
mistrustful  a.不信任的,深疑的
mitt     n.棒球手套,拳击手套,无指手套
moderator    n.调解人，仲裁人
modulation   n.调音,调节,抑扬
monger   n.商人,...商,..贩
monosyllable     n.单音节字
monotone     a.单调的
monstrosity  n.畸形，怪物
adj.气象 (学上)的
mortise  n.榫眼v.用榫接合
multiform    a.各种形式的,多样的,多种的
mummery  n.哑剧,装模作样的仪式,虚礼
mumps    n.腮腺炎
municipality     n.自治区,市当局,全市民
mutilation   n.切断,毁损
myrmidon     n.家仆,部下,跟班
mysticism    n.神秘,神秘教,神秘论
mystify  vt.使..大为吃惊;使神秘化
